"","Results.reception.time","MD5.hash.of.participant.s.IP.address","Controller.name","Order.number.of.item","Inner.element.number","Label","Latin.Square.Group","PennElementType","PennElementName","Parameter","Value","EventTime","Reading.time","Newline.","Sentence..or.sentence.MD5.","Comments"
"1915",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",4,0,"practice-trial-2","NULL","Controller-DashedSentence","DashedSentence","6","a",1698332117913,"285","false","I believe that you are a wonderful person!","Any addtional parameters were appended as additional columns"
"1916",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",4,0,"practice-trial-2","NULL","Controller-DashedSentence","DashedSentence","7","wonderful",1698332117913,"265","false","I believe that you are a wonderful person!","Any addtional parameters were appended as additional columns"
"1917",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",4,0,"practice-trial-2","NULL","Controller-DashedSentence","DashedSentence","8","person!",1698332117913,"681","false","I believe that you are a wonderful person!","Any addtional parameters were appended as additional columns"
"1918",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",4,0,"practice-trial-2","NULL","Scale","exeval2","Choice","5",1698332118993,"NULL","","",""
"1919",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",4,0,"practice-trial-2","NULL","PennController","3","_Trial_","End",1698332121856,"NULL","","",""
"1920",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",5,0,"pre-experiment","NULL","PennController","4","_Trial_","Start",1698332121857,"NULL","","",""
"1921",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",5,0,"pre-experiment","NULL","PennController","4","_Trial_","End",1698332126849,"NULL","","",""
"1922",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",6,0,"experimental-trials","NULL","PennController","6","_Trial_","Start",1698332126849,"NULL","","",""
"1923",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",6,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","1","I",1698332132444,"360","false","I used to play piano by ear but now I use my hands.","Any addtional parameters were appended as additional columns"
"1924",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",6,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","2","used",1698332132444,"249","false","I used to play piano by ear but now I use my hands.","Any addtional parameters were appended as additional columns"
"1925",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",6,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","3","to",1698332132444,"289","false","I used to play piano by ear but now I use my hands.","Any addtional parameters were appended as additional columns"
"1926",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",6,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","4","play",1698332132444,"356","false","I used to play piano by ear but now I use my hands.","Any addtional parameters were appended as additional columns"
"1927",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",6,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","5","piano",1698332132444,"332","false","I used to play piano by ear but now I use my hands.","Any addtional parameters were appended as additional columns"
"1928",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",6,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","6","by",1698332132444,"314","false","I used to play piano by ear but now I use my hands.","Any addtional parameters were appended as additional columns"
"1929",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",6,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","7","ear",1698332132444,"319","false","I used to play piano by ear but now I use my hands.","Any addtional parameters were appended as additional columns"
"1930",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",6,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","8","but",1698332132444,"311","false","I used to play piano by ear but now I use my hands.","Any addtional parameters were appended as additional columns"
"1931",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",6,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","9","now",1698332132444,"323","false","I used to play piano by ear but now I use my hands.","Any addtional parameters were appended as additional columns"
"1932",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",6,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","10","I",1698332132444,"392","false","I used to play piano by ear but now I use my hands.","Any addtional parameters were appended as additional columns"
"1933",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",6,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","11","use",1698332132444,"299","false","I used to play piano by ear but now I use my hands.","Any addtional parameters were appended as additional columns"
"1934",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",6,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","12","my",1698332132444,"368","false","I used to play piano by ear but now I use my hands.","Any addtional parameters were appended as additional columns"
"1935",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",6,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","13","hands.",1698332132444,"521","false","I used to play piano by ear but now I use my hands.","Any addtional parameters were appended as additional columns"
"1936",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",6,0,"experimental-trials","NULL","Scale","exeval3","Choice","4",1698332139248,"NULL","","",""
"1937",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",6,0,"experimental-trials","NULL","Button","Continue2","Click","Click",1698332140064,"NULL","","",""
"1938",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",6,0,"experimental-trials","NULL","PennController","6","_Trial_","End",1698332140065,"NULL","","",""
"1939",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",16,0,"experimental-trials","NULL","PennController","16","_Trial_","Start",1698332140066,"NULL","","",""
"1940",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",16,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","1","Were",1698332144605,"322","false","Were John and Serena able to watch the fireworks last night?","Any addtional parameters were appended as additional columns"
"1941",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",16,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","2","John",1698332144605,"275","false","Were John and Serena able to watch the fireworks last night?","Any addtional parameters were appended as additional columns"
"1942",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",16,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","3","and",1698332144605,"306","false","Were John and Serena able to watch the fireworks last night?","Any addtional parameters were appended as additional columns"
"1943",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",16,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","4","Serena",1698332144605,"362","false","Were John and Serena able to watch the fireworks last night?","Any addtional parameters were appended as additional columns"
"1944",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",16,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","5","able",1698332144605,"385","false","Were John and Serena able to watch the fireworks last night?","Any addtional parameters were appended as additional columns"
"1945",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",16,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","6","to",1698332144605,"312","false","Were John and Serena able to watch the fireworks last night?","Any addtional parameters were appended as additional columns"
"1946",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",16,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","7","watch",1698332144605,"332","false","Were John and Serena able to watch the fireworks last night?","Any addtional parameters were appended as additional columns"
"1947",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",16,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","8","the",1698332144605,"335","false","Were John and Serena able to watch the fireworks last night?","Any addtional parameters were appended as additional columns"
"1948",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",16,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","9","fireworks",1698332144605,"295","false","Were John and Serena able to watch the fireworks last night?","Any addtional parameters were appended as additional columns"
"1949",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",16,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","10","last",1698332144605,"426","false","Were John and Serena able to watch the fireworks last night?","Any addtional parameters were appended as additional columns"
"1950",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",16,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","11","night?",1698332144605,"726","false","Were John and Serena able to watch the fireworks last night?","Any addtional parameters were appended as additional columns"
"1951",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",16,0,"experimental-trials","NULL","Scale","exeval3","Choice","2",1698332150006,"NULL","","",""
"1952",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",16,0,"experimental-trials","NULL","Button","Continue2","Click","Click",1698332153628,"NULL","","",""
"1953",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",16,0,"experimental-trials","NULL","PennController","16","_Trial_","End",1698332153629,"NULL","","",""
"1954",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",20,0,"experimental-trials","NULL","PennController","20","_Trial_","Start",1698332153629,"NULL","","",""
"1955",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",20,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","1","Who",1698332161965,"321","false","Who all did Vikram call on the phone after the party last night?","Any addtional parameters were appended as additional columns"
"1956",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",20,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","2","all",1698332161965,"272","false","Who all did Vikram call on the phone after the party last night?","Any addtional parameters were appended as additional columns"
"1957",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",20,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","3","did",1698332161965,"282","false","Who all did Vikram call on the phone after the party last night?","Any addtional parameters were appended as additional columns"
"1958",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",20,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","4","Vikram",1698332161965,"1525","false","Who all did Vikram call on the phone after the party last night?","Any addtional parameters were appended as additional columns"
"1959",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",20,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","5","call",1698332161965,"462","false","Who all did Vikram call on the phone after the party last night?","Any addtional parameters were appended as additional columns"
"1960",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",20,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","6","on",1698332161965,"386","false","Who all did Vikram call on the phone after the party last night?","Any addtional parameters were appended as additional columns"
"1961",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",20,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","7","the",1698332161965,"361","false","Who all did Vikram call on the phone after the party last night?","Any addtional parameters were appended as additional columns"
"1962",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",20,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","8","phone",1698332161965,"432","false","Who all did Vikram call on the phone after the party last night?","Any addtional parameters were appended as additional columns"
"1963",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",20,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","9","after",1698332161965,"463","false","Who all did Vikram call on the phone after the party last night?","Any addtional parameters were appended as additional columns"
"1964",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",20,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","10","the",1698332161965,"622","false","Who all did Vikram call on the phone after the party last night?","Any addtional parameters were appended as additional columns"
"1965",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",20,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","11","party",1698332161965,"462","false","Who all did Vikram call on the phone after the party last night?","Any addtional parameters were appended as additional columns"
"1966",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",20,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","12","last",1698332161965,"377","false","Who all did Vikram call on the phone after the party last night?","Any addtional parameters were appended as additional columns"
"1967",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",20,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","13","night?",1698332161965,"1813","false","Who all did Vikram call on the phone after the party last night?","Any addtional parameters were appended as additional columns"
"1968",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",20,0,"experimental-trials","NULL","Scale","exeval3","Choice","2",1698332164149,"NULL","","",""
"1969",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",20,0,"experimental-trials","NULL","Button","Continue2","Click","Click",1698332165063,"NULL","","",""
"1970",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",20,0,"experimental-trials","NULL","PennController","20","_Trial_","End",1698332165064,"NULL","","",""
"1971",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",14,0,"experimental-trials","NULL","PennController","14","_Trial_","Start",1698332165065,"NULL","","",""
"1972",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",14,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","1","The",1698332170299,"327","false","The chef received a prize because she was exceptional in the kitchen.","Any addtional parameters were appended as additional columns"
"1973",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",14,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","2","chef",1698332170299,"367","false","The chef received a prize because she was exceptional in the kitchen.","Any addtional parameters were appended as additional columns"
"1974",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",14,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","3","received",1698332170299,"358","false","The chef received a prize because she was exceptional in the kitchen.","Any addtional parameters were appended as additional columns"
"1975",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",14,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","4","a",1698332170299,"372","false","The chef received a prize because she was exceptional in the kitchen.","Any addtional parameters were appended as additional columns"
"1976",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",14,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","5","prize",1698332170299,"308","false","The chef received a prize because she was exceptional in the kitchen.","Any addtional parameters were appended as additional columns"
"1977",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",14,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","6","because",1698332170299,"343","false","The chef received a prize because she was exceptional in the kitchen.","Any addtional parameters were appended as additional columns"
"1978",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",14,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","7","she",1698332170299,"351","false","The chef received a prize because she was exceptional in the kitchen.","Any addtional parameters were appended as additional columns"
"1979",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",14,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","8","was",1698332170299,"347","false","The chef received a prize because she was exceptional in the kitchen.","Any addtional parameters were appended as additional columns"
"1980",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",14,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","9","exceptional",1698332170299,"380","false","The chef received a prize because she was exceptional in the kitchen.","Any addtional parameters were appended as additional columns"
"1981",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",14,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","10","in",1698332170299,"428","false","The chef received a prize because she was exceptional in the kitchen.","Any addtional parameters were appended as additional columns"
"1982",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",14,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","11","the",1698332170299,"319","false","The chef received a prize because she was exceptional in the kitchen.","Any addtional parameters were appended as additional columns"
"1983",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",14,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","12","kitchen.",1698332170299,"905","false","The chef received a prize because she was exceptional in the kitchen.","Any addtional parameters were appended as additional columns"
"1984",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",14,0,"experimental-trials","NULL","Scale","exeval3","Choice","3",1698332171135,"NULL","","",""
"1985",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",14,0,"experimental-trials","NULL","Button","Continue2","Click","Click",1698332171829,"NULL","","",""
"1986",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",14,0,"experimental-trials","NULL","PennController","14","_Trial_","End",1698332171829,"NULL","","",""
"1987",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",17,0,"experimental-trials","NULL","PennController","17","_Trial_","Start",1698332171830,"NULL","","",""
"1988",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",17,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","1","How",1698332175797,"498","false","How quickly did the lion cross the savannah?","Any addtional parameters were appended as additional columns"
"1989",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",17,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","2","quickly",1698332175797,"319","false","How quickly did the lion cross the savannah?","Any addtional parameters were appended as additional columns"
"1990",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",17,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","3","did",1698332175797,"355","false","How quickly did the lion cross the savannah?","Any addtional parameters were appended as additional columns"
"1991",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",17,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","4","the",1698332175797,"297","false","How quickly did the lion cross the savannah?","Any addtional parameters were appended as additional columns"
"1992",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",17,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","5","lion",1698332175797,"295","false","How quickly did the lion cross the savannah?","Any addtional parameters were appended as additional columns"
"1993",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",17,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","6","cross",1698332175797,"371","false","How quickly did the lion cross the savannah?","Any addtional parameters were appended as additional columns"
"1994",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",17,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","7","the",1698332175797,"319","false","How quickly did the lion cross the savannah?","Any addtional parameters were appended as additional columns"
"1995",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",17,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","8","savannah?",1698332175797,"1128","false","How quickly did the lion cross the savannah?","Any addtional parameters were appended as additional columns"
"1996",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",17,0,"experimental-trials","NULL","Scale","exeval3","Choice","3",1698332178257,"NULL","","",""
"1997",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",17,0,"experimental-trials","NULL","Button","Continue2","Click","Click",1698332179090,"NULL","","",""
"1998",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",17,0,"experimental-trials","NULL","PennController","17","_Trial_","End",1698332179091,"NULL","","",""
"1999",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",10,0,"experimental-trials","NULL","PennController","10","_Trial_","Start",1698332179091,"NULL","","",""
"2000",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",10,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","1","Parallel",1698332185070,"321","false","Parallel lines have so much in common and it's a shame that they'll never meet.","Any addtional parameters were appended as additional columns"
"2001",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",10,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","2","lines",1698332185070,"328","false","Parallel lines have so much in common and it's a shame that they'll never meet.","Any addtional parameters were appended as additional columns"
"2002",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",10,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","3","have",1698332185070,"317","false","Parallel lines have so much in common and it's a shame that they'll never meet.","Any addtional parameters were appended as additional columns"
"2003",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",10,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","4","so",1698332185070,"327","false","Parallel lines have so much in common and it's a shame that they'll never meet.","Any addtional parameters were appended as additional columns"
"2004",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",10,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","5","much",1698332185070,"271","false","Parallel lines have so much in common and it's a shame that they'll never meet.","Any addtional parameters were appended as additional columns"
"2005",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",10,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","6","in",1698332185070,"353","false","Parallel lines have so much in common and it's a shame that they'll never meet.","Any addtional parameters were appended as additional columns"
"2006",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",10,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","7","common",1698332185070,"302","false","Parallel lines have so much in common and it's a shame that they'll never meet.","Any addtional parameters were appended as additional columns"
"2007",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",10,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","8","and",1698332185070,"350","false","Parallel lines have so much in common and it's a shame that they'll never meet.","Any addtional parameters were appended as additional columns"
"2008",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",10,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","9","it's",1698332185070,"314","false","Parallel lines have so much in common and it's a shame that they'll never meet.","Any addtional parameters were appended as additional columns"
"2009",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",10,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","10","a",1698332185070,"365","false","Parallel lines have so much in common and it's a shame that they'll never meet.","Any addtional parameters were appended as additional columns"
"2010",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",10,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","11","shame",1698332185070,"274","false","Parallel lines have so much in common and it's a shame that they'll never meet.","Any addtional parameters were appended as additional columns"
"2011",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",10,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","12","that",1698332185070,"300","false","Parallel lines have so much in common and it's a shame that they'll never meet.","Any addtional parameters were appended as additional columns"
"2012",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",10,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","13","they'll",1698332185070,"291","false","Parallel lines have so much in common and it's a shame that they'll never meet.","Any addtional parameters were appended as additional columns"
"2013",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",10,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","14","never",1698332185070,"260","false","Parallel lines have so much in common and it's a shame that they'll never meet.","Any addtional parameters were appended as additional columns"
"2014",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",10,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","15","meet.",1698332185070,"466","false","Parallel lines have so much in common and it's a shame that they'll never meet.","Any addtional parameters were appended as additional columns"
"2015",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",10,0,"experimental-trials","NULL","Scale","exeval3","Choice","4",1698332186842,"NULL","","",""
"2016",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",10,0,"experimental-trials","NULL","Button","Continue2","Click","Click",1698332187386,"NULL","","",""
"2017",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",10,0,"experimental-trials","NULL","PennController","10","_Trial_","End",1698332187386,"NULL","","",""
"2018",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",15,0,"experimental-trials","NULL","PennController","15","_Trial_","Start",1698332187387,"NULL","","",""
"2019",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",15,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","1","Mortal",1698332193556,"237","false","Mortal enemies have very little in relation and it's scary that they'll always fight.","Any addtional parameters were appended as additional columns"
"2020",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",15,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","2","enemies",1698332193556,"280","false","Mortal enemies have very little in relation and it's scary that they'll always fight.","Any addtional parameters were appended as additional columns"
"2021",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",15,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","3","have",1698332193556,"548","false","Mortal enemies have very little in relation and it's scary that they'll always fight.","Any addtional parameters were appended as additional columns"
"2022",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",15,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","4","very",1698332193556,"387","false","Mortal enemies have very little in relation and it's scary that they'll always fight.","Any addtional parameters were appended as additional columns"
"2023",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",15,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","5","little",1698332193556,"648","false","Mortal enemies have very little in relation and it's scary that they'll always fight.","Any addtional parameters were appended as additional columns"
"2024",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",15,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","6","in",1698332193556,"549","false","Mortal enemies have very little in relation and it's scary that they'll always fight.","Any addtional parameters were appended as additional columns"
"2025",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",15,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","7","relation",1698332193556,"333","false","Mortal enemies have very little in relation and it's scary that they'll always fight.","Any addtional parameters were appended as additional columns"
"2026",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",15,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","8","and",1698332193556,"316","false","Mortal enemies have very little in relation and it's scary that they'll always fight.","Any addtional parameters were appended as additional columns"
"2027",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",15,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","9","it's",1698332193556,"344","false","Mortal enemies have very little in relation and it's scary that they'll always fight.","Any addtional parameters were appended as additional columns"
"2028",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",15,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","10","scary",1698332193556,"370","false","Mortal enemies have very little in relation and it's scary that they'll always fight.","Any addtional parameters were appended as additional columns"
"2029",1698332271,"6fd4cbaaf4c55d7ad039dfef6f3e92cc","PennController",15,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","11","that",1698332193556,"336","false","Mortal enemies have very little in relation and it's scary that they'll always fight.","Any addtional parameters were appended as additional columns"
